index_col	content	data	like	place	tags	comment
292	"💟💟💟💟💟""밥은 굶어도""🍚은 굶어도💘은 굶지 마세요.왜냐하면우린 늘 사랑을 먹고살아가니까요.굶는 걸 밥 먹듯이 하잖아요그래도 굶어 죽진 않더라구요.그렇지만사랑이 고플땐 꼭 죽고싶어질때가 있죠.지금이든ᆢ먼 미래든ᆢ 오랜 과거든ᆢ그래서 사랑은 굶어선 안돼요.함덕본초불닭발/제주매운맛집/함덕맛집/함덕해수욕장맛집⛱함덕해수욕장🐓함덕매운맛집🐔open 오후4시 ~마지막주문10시40분까지🏝함덕해수욕장까지 도보로5분🏡제주 제주시 조천읍 신북로564🏜요리하는 시인,민턴매니아,바리스타🏝대표메뉴:무뼈닭발,국물닭발,소금구이날개봉,오뎅탕🌱함덕해수욕장근처맛집,함덕서우봉🤳010-5303-7384👉배달의민족👈☘주문가능🌱포장가능(천원할인)https://url.kr/98k3nc#맛제주 #함덕해변 #함덕해변맛집#제주도동쪽맛집#함덕닭발매운맛집 #함덕서우봉#제주도맛집 #함덕본초불닭#조천맛집 #함덕맛집 #국내여행추천 #가을제주여행#맛있는제주 #국내여행지 #함덕매운닭발맛집 #도민맛집 #함덕맛집 #함덕해수욕장 #함덕서우봉해변 #함덕매운맛집추천#제주시맛집 #함덕해수욕장맛집 #함덕해수욕장근처맛집  #함덕추천 #현지인맛집 #본초불닭발함덕점  #본초불닭함덕"	2020-12-05	119		"['#맛제주', '#함덕해변', '#함덕해변맛집', '#제주도동쪽맛집', '#함덕닭발매운맛집', '#함덕서우봉', '#제주도맛집', '#함덕본초불닭', '#조천맛집', '#함덕맛집', '#국내여행추천', '#가을제주여행', '#맛있는제주', '#국내여행지', '#함덕매운닭발맛집', '#도민맛집', '#함덕맛집', '#함덕해수욕장', '#함덕서우봉해변', '#함덕매운맛집추천', '#제주시맛집', '#함덕해수욕장맛집', '#함덕해수욕장근처맛집', '#함덕추천', '#현지인맛집', '#본초불닭발함덕점', '#본초불닭함덕']"	 
293	"안물안궁 군위 자연닮은치유농장 민박집✔️해발700m에 위치한 민박집정말 뷰 하나만 보고 간곳이예요!지금은 겨울이라 뷰가 많이 아쉽지만(?)봄에 가면 정말 최고일거같은💓✔️가격 일박에 10만원✔️청결도: 흠...그냥 캠핑왔다고 생각하고 가면 맘 편해용!나는 호캉스 스타일이다~하시는분들은 가면 실망하실거예요✔️화장실, 개수대 내부에 없음!3분정도 걸어서 가야되는데 밤에 진짜 무서워요 ㅋㅋ덜덜✔️황토방(안채,바깥채)2채인데 선착순으로 방을 정할수있어요안채가 뷰가 훨~~씬 예뻐요💓✔️예약하려는데 사장님 연락이 정~~~말 잘안되요 ㅜㅜ전화하면 안받으시고 문자하면 답장 2일뒤이 오고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ찾아가는길 헤매서 전화드려도 안받으셔서 결국 헤매다 알아서 찾아갔어요....😋예약한날 알아서 잘 찾아서 가고, 알아서 잘 쉬다 가면 될거같아요!산골짜기에서 사진으로는 다 담기지않을 멋진뷰와 코끝까지 차가운 공기 맡는데 정말 너~~무 좋더라구요!! 전 120% 만족이라 내년 봄에 꼭 다시 가려구용😋"	2020-12-05	246		[]	 
294	⠀장생포는 고래도 춤추게 한다🐳⠀예전 장생포 고래잡이 어촌의 모습을 그대로 재현한 장생포고래문화마을은국내 유일의 고래 관광 인프라이자고래를 형상화한 테마 관광지예요:)⠀	2020-12-05	144	장생포 고래문화특구	[]	 
295	춘천의 스위스(?) 2편-해피초원 목장에서 놀고밥먹고 집에가는 길에 자연뿜뿜!강을 끼고 펼쳐져있는 드라이빙 코스에서 우연히 발견했어요!넓은 평원 너무 예뻤어요!!이제 유럽사진 업로드갑니다📷-	2020-12-05	135	해피초원목장	[]	 
296	"언니믿지세상에서 제일 운치있고 예쁜 게겨울 바다라는 거 알고 있나 혹쉬~?남친, 여친이랑 어디 놀러가는 데겨울 바다를 안 보고 올 수 없자나!오늘치 추천 겨울바다는 제주도닷🥰.주소 : 제주 서귀포시 성산읍 고성리 224-33.. #국내여행지 #제주도 #제주도여행 #제주도여행지 #제주여행 #제주도가볼만한곳 #겨울바다 #제주바다 #광치기해변 #성산일출봉 #언니믿지"	2020-12-05	306		"['#국내여행지', '#제주도', '#제주도여행', '#제주도여행지', '#제주여행', '#제주도가볼만한곳', '#겨울바다', '#제주바다', '#광치기해변', '#성산일출봉', '#언니믿지']"	 
297	남해일지에어비앤비남해패밀리하우스바람도 없고고요한 바다.코로나 없는 청정지역.#남해 #남해군 #에어비앤비남해패밀리하우스 #남해여행 #남해숙소 #주말나들이 #독일마을#남해바래길 #남해주말일상 #남해한달숙소#남해보름살이숙소 #국내여행 #국내여행지#여행을떠나요	2020-12-05	73	남해유스타운	"['#남해', '#남해군', '#에어비앤비남해패밀리하우스', '#남해여행', '#남해숙소', '#주말나들이', '#독일마을', '#남해바래길', '#남해주말일상', '#남해한달숙소', '#남해보름살이숙소', '#국내여행', '#국내여행지', '#여행을떠나요']"	 
298	맑은날에 다시 가보고싶은 스누피가든 ෆ	2020-12-05	91	스누피가든	[]	 
299	#수영장펜션추천 ..아침에 일어나니 더 최고네맘놓고 뛰고놀고 수영하고이만한데가 없는거 같음..#펜션추천#영덕펜션추천 #수영장펜션#풀빌라#아침조식최고 #전복죽#원두커피#사장님친절해요👍 #재방문100%#영덕풀빌라#국내여행지#비사이드후기이벤트	2020-12-04	17	비사이드펜션	"['#수영장펜션추천', '#펜션추천', '#영덕펜션추천', '#수영장펜션', '#풀빌라', '#아침조식최고', '#전복죽', '#원두커피', '#사장님친절해요👍', '#재방문100%', '#영덕풀빌라', '#국내여행지', '#비사이드후기이벤트']"	 
300	#여기가어디게 ..세상 좋네~ 추운날씨에 안에서 수영하며 고기구워먹고물놀이를 몇시간을 하는지~오늘 언제까지 이럴껀지;;;여기 진짜 강추!!!!..#밤10까지봐줄께#풀빌라펜션#수영장펜션#비사이드펜션 #영덕펜션추천 #동해안로드펜션#영덕풀빌라#국내여행지#비사이드이벤트참여	2020-12-03	13	비사이드펜션	"['#여기가어디게', '#밤10까지봐줄께', '#풀빌라펜션', '#수영장펜션', '#비사이드펜션', '#영덕펜션추천', '#동해안로드펜션', '#영덕풀빌라', '#국내여행지', '#비사이드이벤트참여']"	 
301	#물놀이..하루종일 놀아라~~~난 낚시하러 간다..#비사이드펜션 #풀빌라펜션 #가격대비짱 #너무좋음#영덕풀빌라#바다뷰최고👍#국내여행지 #영덕풀빌라#비사이드이벤트참여	2020-12-03	14		"['#물놀이..하루종일', '#비사이드펜션', '#풀빌라펜션', '#가격대비짱', '#너무좋음', '#영덕풀빌라', '#바다뷰최고👍', '#국내여행지', '#영덕풀빌라', '#비사이드이벤트참여']"	 
302	"매년 11월이면 블라디보스톡을 갔었는데, 이번 11월엔 제주를 왔다. 제주도 겨울이였다🥶다시 블라디 갈수있는날이 왔으면 좋겠다🙏🏻"	2020-12-05	111	동백포레스트	[]	 
303	서산에서 반드시 가야 할 필수 코스#대산 여행 스팟 모음.zip-코로나 끝나면 @운전기사 @사진기사다 데려갈꼬임(◍•͈⌔•͈◍)	2020-12-05	281		['#대산']	 
304	"☕""내게 필요한 건..""지금 절실히 필요한 건좋아하는 자뭉차를 따뜻하게해서 마시는 거랍니다.달달하면서도 새콤한 자몽차한잔이~~어머니 차도가 있어 월요일퇴원이 가능하다는 얘기에 마음이놓이네요.행복한 주말 될 수 있어서요.함덕본초불닭발/제주매운맛집/함덕맛집/함덕해수욕장맛집⛱함덕해수욕장🐓함덕매운맛집🐔open 오후4시 ~마지막주문10시40분까지🏝함덕해수욕장까지 도보로5분🏡제주 제주시 조천읍 신북로564🏜요리하는 시인,민턴매니아,바리스타🏝대표메뉴:무뼈닭발,국물닭발,소금구이날개봉,해물만두,오뎅탕🌱함덕해수욕장근처맛집,함덕서우봉🤳010-5303-7384👉배달의민족👈☘주문가능🌱포장가능(천원할인)https://url.kr/98k3nc#맛제주 #함덕해변 #함덕해변맛집#제주도동쪽맛집#함덕닭발매운맛집 #함덕서우봉#제주도맛집 #함덕본초불닭#조천맛집 #함덕맛집 #국내여행추천 #가을제주여행#맛있는제주 #국내여행지 #함덕매운닭발맛집 #도민맛집 #함덕맛집 #함덕해수욕장 #함덕서우봉해변 #함덕매운맛집추천#제주시맛집 #함덕해수욕장맛집 #함덕해수욕장근처맛집  #함덕추천 #현지인맛집 #본초불닭발함덕점  #본초불닭함덕"	2020-12-05	135		"['#맛제주', '#함덕해변', '#함덕해변맛집', '#제주도동쪽맛집', '#함덕닭발매운맛집', '#함덕서우봉', '#제주도맛집', '#함덕본초불닭', '#조천맛집', '#함덕맛집', '#국내여행추천', '#가을제주여행', '#맛있는제주', '#국내여행지', '#함덕매운닭발맛집', '#도민맛집', '#함덕맛집', '#함덕해수욕장', '#함덕서우봉해변', '#함덕매운맛집추천', '#제주시맛집', '#함덕해수욕장맛집', '#함덕해수욕장근처맛집', '#함덕추천', '#현지인맛집', '#본초불닭발함덕점', '#본초불닭함덕']"	 
305	지난 사진 보면서#힐링타임 #겨울바다 보러 떠나고싶다규요증맬로 좋았는데왜이렇게 바다가 좋은지마스크벗고 제주도 가서 뛰어놀고 싶다는 딸엄마도 그렇다구#암만암만이번주말은 집콕!우디 지유니는 토요일 이니 주말서비스로다가트롤 영화한편 보여주기 👀ㅋㅋㅋㅋㅋ잠시#휴식시간☕️장인정신브리드! 공구중이니잊지 않기예요! 필요하신분 주문고고!--	2020-12-05	51		"['#힐링타임', '#겨울바다', '#암만암만이번주말은', '#휴식시간☕️장인정신브리드!']"	 
